structure_group_id_v1,structure_group_size,molecule_ids_numeric_sorted,unique_donor_ids,donor_ids_numeric_sorted,unique_acceptor_ids,acceptor_ids_numeric_sorted,unique_donor_structures,unique_acceptor_structures,unique_role_aware_groups,role_annotation_consistent,atom_count_consistent,sidecar_atom_origin_consistent,dft_pdb_json_geometry_consistent,d81_a28_conflict_in_group,geometry_reference_id,geometry_resolved_comparisons,geometry_unresolved_comparisons,geometry_mapping_methods,heavy_atom_rmsd_min_angstrom,heavy_atom_rmsd_max_angstrom,geometry_unresolved_reasons,primary_range_eV,meaningful_target_disagreement_count,representative_eligible_under_strict_rule
42b26fe0db6195bb17aa940e69f4ea89c03e1cbcb960e63b05ee15cf5f60bc22,2,D52_A36;D53_A36,2,D52;D53,1,A36,2,1,2,False,True,True,True,False,D52_A36,1,0,RESOLVED_INDEX_GRAPH,0.6215729113326948,0.6215729113326948,,0.00808342857142852,19,False
44e856fe7c11b1bb19910fb24eb3bcdd22d681356857dd2112a49d980a5f7e64,2,D96_A23;D96_A30,1,D96,2,A23;A30,1,2,2,False,True,True,True,False,D96_A23,1,0,RESOLVED_INDEX_GRAPH,2.816793742082855e-06,2.816793742082855e-06,,5.142857142814705e-06,0,False
4634928d6175524f4c577fab8e4e198e86436013716b0130030fe84aeca7056f,2,D70_A13;D70_A14,1,D70,2,A13;A14,1,1,1,True,True,True,True,False,D70_A13,1,0,RESOLVED_INDEX_GRAPH,0.0013142959794120875,0.0013142959794120875,,3.799999999998249e-05,5,False
46c4add09f91ed88ad4c564c1c5621573563186fd9484e86bc8408979d729459,2,D133_A23;D133_A30,1,D133,2,A23;A30,1,2,2,False,True,True,True,False,D133_A23,1,0,RESOLVED_INDEX_GRAPH,0.007219399407274332,0.007219399407274332,,0.0013699999999999823,13,False
46f89cf9e5d7286f6757578ca4094dc11b1f21b55cc60af587bb5923777e7e95,2,D130_A13;D130_A14,1,D130,2,A13;A14,1,1,1,True,True,True,True,False,D130_A13,1,0,RESOLVED_INDEX_GRAPH,0.2483596977462066,0.2483596977462066,,0.01056514285714294,20,False
4796f87fa2fea1aba6e946632794c776e3b3d6f015a443bc47d7f904e2ac9230,2,D46_A182;D46_A187,1,D46,2,A182;A187,1,2,2,False,True,True,True,False,D46_A182,1,0,RESOLVED_INDEX_GRAPH,0.0011615486375249828,0.0011615486375249828,,0.0011579999999999924,13,False
47c60cb8b6b100db1ba56ddbcf29272a933b022cb7a1f670d21e40643647c0bc,2,D145_A13;D145_A14,1,D145,2,A13;A14,1,1,1,True,True,True,True,False,D145_A13,1,0,RESOLVED_INDEX_GRAPH,7.901710950250243e-07,7.901710950250243e-07,,5.714285713498413e-07,0,True
493aedf60288a226e1fe74e6c279766cafdb02a60466d92b226a51cefced39ad,2,D52_A361;D53_A361,2,D52;D53,1,A361,2,1,2,False,True,True,True,False,D52_A361,1,0,RESOLVED_INDEX_GRAPH,0.00928551113631595,0.00928551113631595,,0.004480857142857175,13,False
49aad3d857d3d2f0017feb6d6045f6e3829249bf3c032a90b8178b4375a8afd5,2,D98_A13;D98_A14,1,D98,2,A13;A14,1,1,1,True,True,True,True,False,D98_A13,1,0,RESOLVED_INDEX_GRAPH,0.0007608511798708259,0.0007608511798708259,,4.799999999993698e-05,7,False
49eaa554883e96cc04dce48bade53120a9616b0c3bec19a5ca7f290dfd74d92e,2,D41_A336;D42_A336,2,D41;D42,1,A336,1,1,1,True,True,True,True,False,D41_A336,1,0,RESOLVED_INDEX_GRAPH,0.004942329449016314,0.004942329449016314,,0.0011574285714285315,12,False
4ace455c3e5643958c0067b0f25673c6e994b99ac93ceb88067a20e1f91a03a7,2,D43_A185;D43_A186,1,D43,2,A185;A186,1,2,2,False,True,True,True,False,D43_A185,1,0,RESOLVED_INDEX_GRAPH,0.0004974665064891058,0.0004974665064891058,,0.000451714285714222,11,False
4b705d111de8dd0e9b0add776f7aa23e334f64d17042b2e61106efefc1d54164,2,D41_A358;D42_A358,2,D41;D42,1,A358,1,1,1,True,True,True,True,False,D41_A358,1,0,RESOLVED_INDEX_GRAPH,0.005949678420319861,0.005949678420319861,,0.0017545714285713832,12,False
4c747a26d53680f658fcf1cf46bfad69c2b83e64ec6164d447da18c97094215e,2,D52_A314;D53_A314,2,D52;D53,1,A314,2,1,2,False,True,True,True,False,D52_A314,1,0,RESOLVED_INDEX_GRAPH,0.00353943023901828,0.00353943023901828,,0.000787714285714225,12,False
4f4d14741a33140895ad6c3761f006904b6f8a80b7353c28f3265c8c929dd645,2,D134_A13;D134_A14,1,D134,2,A13;A14,1,1,1,True,True,True,True,False,D134_A13,1,0,RESOLVED_INDEX_GRAPH,0.00024094937175836206,0.00024094937175836206,,0.00015114285714279418,5,False
4f6c7c374d0504518d763f33ed300434a0f3879975d22b7f35f651fe00b3b8ba,2,D45_A182;D45_A187,1,D45,2,A182;A187,1,2,2,False,True,True,True,False,D45_A182,1,0,RESOLVED_INDEX_GRAPH,0.0008126166058298239,0.0008126166058298239,,0.00018657142857148035,8,False
501e990180e8c5c55f7ae17faa2448a39c934e49003df6eed49196087b826fe9,2,D4_A182;D4_A187,1,D4,2,A182;A187,1,2,2,False,True,True,True,False,D4_A182,1,0,RESOLVED_INDEX_GRAPH,0.000165149960838192,0.000165149960838192,,3.0857142857110276e-05,2,False
5118638739ad992d9019e5c5639680038f9059dfc565ae55cb93f4a6ea4f64ef,2,D88_A13;D88_A14,1,D88,2,A13;A14,1,1,1,True,True,True,True,False,D88_A13,1,0,RESOLVED_INDEX_GRAPH,0.0002762093706611696,0.0002762093706611696,,3.4571428571439355e-05,1,False
51bdd12e0f6cfeb664efbc155a636dae777686dc3f370cdbdfc4daa314aa6e20,2,D64_A13;D64_A14,1,D64,2,A13;A14,1,1,1,True,True,True,True,False,D64_A13,1,0,RESOLVED_INDEX_GRAPH,0.0033870901281270877,0.0033870901281270877,,0.0002471428571428902,10,False
523946ce380b3752744fec5f456b4ccaad33e865a351368add943d28e8a8b2ee,2,D76_A23;D76_A30,1,D76,2,A23;A30,1,2,2,False,True,True,True,False,D76_A23,1,0,RESOLVED_INDEX_GRAPH,0.001002189946523007,0.001002189946523007,,0.0002551428571428982,8,False
526e28e6c2ebdcaf904f3c7b1ebdf4d7fc3b8f0c5e84eecf93a596123053fa8a,2,D57_A23;D57_A30,1,D57,2,A23;A30,1,2,2,False,True,True,True,False,D57_A23,1,0,RESOLVED_INDEX_GRAPH,0.0015039634842553117,0.0015039634842553117,,0.0006180000000000074,12,False
537915073812859eec3804c661e8735621baccb3030aa307e2a7dbac58c934c3,2,D83_A185;D83_A186,1,D83,2,A185;A186,1,2,2,False,True,True,True,False,D83_A185,1,0,RESOLVED_INDEX_GRAPH,1.6148179065733898e-06,1.6148179065733898e-06,,8.571428571357842e-07,0,False
53c3377a02c973daaf3fad83069666abcaa5af1f7fa68fb5d7b0209d21f90d3e,2,D4_A274;D4_A277,1,D4,2,A274;A277,1,1,1,True,True,True,True,False,D4_A274,1,0,RESOLVED_INDEX_GRAPH,0.0015542173988761575,0.0015542173988761575,,0.0007762857142857849,11,False
5440d626cbdb7ef7201b3f18861a8061e69d8c2e7fff3c98056753bad2a7901d,2,D41_A173;D42_A173,2,D41;D42,1,A173,1,1,1,True,True,True,True,False,D41_A173,1,0,RESOLVED_INDEX_GRAPH,0.0025488030673490223,0.0025488030673490223,,0.00500085714285714,13,False
54ecc09766a7f0839e8316554ec853666728895ac5bb3df7eab4c3f3918ff3cb,2,D52_A276;D53_A276,2,D52;D53,1,A276,2,1,2,False,True,True,True,False,D52_A276,1,0,RESOLVED_INDEX_GRAPH,0.4746863693041871,0.4746863693041871,,0.06288171428571432,16,False
55f3df47c2b0d246a9fc481f8b86344a011b2a01d3c19249cd2a577115156683,2,D52_A178;D53_A178,2,D52;D53,1,A178,2,1,2,False,True,True,True,False,D52_A178,1,0,RESOLVED_INDEX_GRAPH,0.7723493624119592,0.7723493624119592,,0.011314571428571396,16,False
57a62c8a026484d63802946582ce4647dce32725c3274959fe5ea54afe0ae2da,2,D10_A182;D10_A187,1,D10,2,A182;A187,1,2,2,False,True,True,True,False,D10_A182,1,0,RESOLVED_INDEX_GRAPH,7.638065557954412e-07,7.638065557954412e-07,,1.4285714284856255e-06,0,False
59067e59b579308e8b84140a7fcd8b53e49035664170cec4ce599aa38758e0b7,2,D8_A274;D8_A277,1,D8,2,A274;A277,1,1,1,True,True,True,True,False,D8_A274,1,0,RESOLVED_INDEX_GRAPH,2.8805492165105104e-05,2.8805492165105104e-05,,2.0285714285694922e-05,2,False
5b5e4ac34ade00ecc0603ed756f3556737a19d6d29ac599a7f6fc58515deb81e,2,D7_A185;D7_A186,1,D7,2,A185;A186,1,2,2,False,True,True,True,False,D7_A185,1,0,RESOLVED_INDEX_GRAPH,3.624093706642805e-07,3.624093706642805e-07,,0.0,0,False
5cb1c7aa9073e7ae3f27499eaf6f3503872c0c81c26264b1335d20138f844996,2,D93_A23;D93_A30,1,D93,2,A23;A30,1,2,2,False,True,True,True,False,D93_A23,1,0,RESOLVED_INDEX_GRAPH,7.623267589913033e-07,7.623267589913033e-07,,2.8571428571932955e-06,0,False
5d4465062358a26199db296ea365514ca524ed34b01d706b0db5bdd64be63c22,2,D133_A13;D133_A14,1,D133,2,A13;A14,1,1,1,True,True,True,True,False,D133_A13,1,0,RESOLVED_INDEX_GRAPH,0.005747546622388515,0.005747546622388515,,0.008520000000000083,10,False
5e168dc379c581a89bada3e13e179a6a816a948125188e51659d58619b95a900,2,D52_A363;D53_A363,2,D52;D53,1,A363,2,1,2,False,True,True,True,False,D52_A363,1,0,RESOLVED_INDEX_GRAPH,0.0003933212259093245,0.0003933212259093245,,0.00014485714285705775,6,False
5ec3aa6184e1732a5468fb3f6de5e8f2b8b1b9dd910c1a55293a34bad7318a33,2,D91_A23;D91_A30,1,D91,2,A23;A30,1,2,2,False,True,True,True,False,D91_A23,1,0,RESOLVED_INDEX_GRAPH,0.0008767321492757889,0.0008767321492757889,,0.00025771428571430555,9,False
5f7f36c77b949a3c76b09c76c033f205e90c5b45f66549cc8ed77144f59e97d6,2,D156_A23;D156_A30,1,D156,2,A23;A30,1,2,2,False,True,True,True,False,D156_A23,1,0,RESOLVED_INDEX_GRAPH,2.5217168578609836e-06,2.5217168578609836e-06,,1.7142857142715684e-06,0,False
5fed2b36a80cd8a89c5ae79350d4dc14708f2341d25c774882955775c9a70af8,2,D56_A13;D56_A14,1,D56,2,A13;A14,1,1,1,True,True,True,True,False,D56_A13,1,0,RESOLVED_INDEX_GRAPH,0.0009077511345338333,0.0009077511345338333,,0.0001382857142857019,8,False
60875a619d75f5c2fed9dcc7faeb2162f3e7d25c8b0b070ff88cf68fc1142052,2,D41_A228;D42_A228,2,D41;D42,1,A228,1,1,1,True,True,True,True,False,D41_A228,1,0,RESOLVED_INDEX_GRAPH,0.0016679204857005276,0.0016679204857005276,,0.0023374285714286014,13,False
60aab95571d26995815068b526fdd1b773181d080b6cfe98442a887b717adb2d,2,D55_A23;D55_A30,1,D55,2,A23;A30,1,2,2,False,True,True,True,False,D55_A23,1,0,RESOLVED_INDEX_GRAPH,0.00476503395933926,0.00476503395933926,,0.0032325714285713625,17,False
61212d8414798eb960b628122072fa835c2a0cf1dae6b276a6e05ac7b5c0c5a5,2,D52_A9;D53_A9,2,D52;D53,1,A9,2,1,2,False,True,True,True,False,D52_A9,1,0,RESOLVED_INDEX_GRAPH,0.0008792736574300632,0.0008792736574300632,,0.00018171428571428505,10,False
61a28675c78478b153a65198b2ae0f7aa882260b2e3c72747a89d4ea368c9831,2,D52_A34;D53_A34,2,D52;D53,1,A34,2,1,2,False,True,True,True,False,D52_A34,1,0,RESOLVED_INDEX_GRAPH,0.001476641956821448,0.001476641956821448,,0.00038085714285712724,10,False
