entity_type,entity_group_id_v1,record_count
ordered_structure_pair,b7c5f809d5fd810f45ab0367be841470df556720f7555b2c68a348233a3e2a2c,1
ordered_structure_pair,b7ce3743f4b55a31f9a762273341c95755ee6fe7fbaa57816ad21bd5803c34f0,1
ordered_structure_pair,b7d310321cd1feb72cb0863cff2aa6c12fc1ff3b66879711901f1058dbd1bdc9,1
ordered_structure_pair,b7d5412efbb3bb66dfb2bfdeb925c5b2bce5dae18469fceaec520ae15735d3f6,1
ordered_structure_pair,b7d72b90bd0fbe8a10e975a90b93402a5c011e46788a366826427b995f0ee4af,1
ordered_structure_pair,b7d7aea48fefd19ba0322de4679dd7b07f177ac148ce83463d0dfb66df4c41d7,1
ordered_structure_pair,b7d871cab94b0d36ef58315a2990a781310b8e3cf271bb385c903afc38261562,1
ordered_structure_pair,b7d87c59bca0ada82685f481f63aa6ff48b432d0527a4ddc906ab53bde109be3,1
ordered_structure_pair,b7e04bc2d7fd79cba685db62ae8217e1f00f1e7b93ef58e5ed3d4178f2a06349,1
ordered_structure_pair,b7e155fd336006e4a742b009e8446bf4c70b6fb64439c4a0968e33d1444a5d21,1
ordered_structure_pair,b7e3fd16d5fcbf4dc129a7023393ea0878e026c24e4bc059ab23dbe7b2ae5309,1
ordered_structure_pair,b7e4ca960687addcb70d63d44413ca9fd9b99286d441f81e85f290c069254b9c,1
ordered_structure_pair,b7e61cf7c489cd6de58ddb7b1aa0d3ccedd944df0ca7a40a8865a0667519ccb7,1
ordered_structure_pair,b7ebda1ec20ca6e8be4a60b8d21357742289f38c655eb43cea677157ac8a2ced,1
ordered_structure_pair,b7f1839e97d142e0ec0b4166965fdd628feb32fc436538779934dedc784c1aa3,1
ordered_structure_pair,b7f277eb95111751283a91154af24c9ea58efacb3b12d749cae5be528eaf4b72,1
ordered_structure_pair,b7f4a523c9513fa76bd4feba101c7560283e2eea08ef7f1d9a89623c118a1fda,1
ordered_structure_pair,b7f82e9a48ca738fffb39b6a29612f0a0ba23a9a6f39f27bfa1d7128813ac342,1
ordered_structure_pair,b8012194c658e552bf957a6c3a12b27b9eaee9facadc80456b8f7e9ea3302119,1
ordered_structure_pair,b8019e5cdec496eb30bc654fd53e3bec86997dfbcffd979922a48c9679e92ed7,1
ordered_structure_pair,b80510329f50a062f24f279620efbc4e0f63b464cb83e64145fe925427102f38,1
ordered_structure_pair,b81d1fc3b9830278dd618a6ed5f00907c5f9efc72e6fe19723193ce28a8eef0d,1
ordered_structure_pair,b81f751a6ebb3a270a565c56bdbf4651932ba0bc2300f62e328a7337c0d43dc1,1
ordered_structure_pair,b825c5f4a16326661f4404cce05bf0c5338c8afeaff7154bf4fe1288c8593853,1
ordered_structure_pair,b825f3fd3a54b802aa7df6c2ea681e0a53a9d08fd75ccd72b7f8100fe8862d23,1
ordered_structure_pair,b828c872e4e07256bd8ac47e35eb1f19092b82f39e828698ac31a0449f27570e,1
ordered_structure_pair,b83000707ba0cdae438b5482c5d032246ef5a85e7d4cf5b8eee364546cc0ff33,1
ordered_structure_pair,b830eb3b604fd7d1ca545c74d63954db023f711b88a54cff3fee472eebd3f80a,1
ordered_structure_pair,b83152b87f2c0633b566ddf7cb9aae156a516cc20734a0464a95701b18eb10ba,1
ordered_structure_pair,b83b3879e5571bd6809c1986c8b33abf606f593ede38f7ff09192cf8dbd6db58,1
ordered_structure_pair,b8418febaf5eed5e7922e645e06bdc297ad5ea2e5c19dab2af825e133a8afcdf,1
ordered_structure_pair,b842f9577293da80fc50ffb7c4ae800246d16a082d2557eda6b353f461906e0a,2
ordered_structure_pair,b843c755e1330873c5191270012192b07ab26b34b0162429b6d26124fe81b461,1
ordered_structure_pair,b844b8d44ad3772ec7d87a1356326536d46e58b628b4938da1b57832d6e26692,2
ordered_structure_pair,b848d3fc52b4f9cc0534bf840dc174a8a899e54c4c9f79f5491365642d5da1ad,1
ordered_structure_pair,b84ae9c4e5a884b757e4f264e115c50d28cca4348c1cd1d6dd435bb723705d93,1
ordered_structure_pair,b84db7e6d484fc9d87c139665aa8cdfbdcdbb6c776c42e758eb612398b61e819,2
ordered_structure_pair,b854cde911cb03771fc3b1b251a85832b8743eefceb756215fac3e930d0e8177,1
ordered_structure_pair,b8600dd1d77c5fa120a7d9c36492f83e761b0250fb69241345ce9fc25600f055,1
ordered_structure_pair,b8640055389fca4a772812e9d8513ea4d54e07164a424e38426f4f477465be16,1
ordered_structure_pair,b8668ef09004526bcf7b9fbee7c93d0b7a86c622ee533537e1a468e4b1ea293a,1
ordered_structure_pair,b866fdbb9c3ec6dc6eec0a02d62e26d46013fd920241b18ce57a869a4fe641d9,1
ordered_structure_pair,b8671670875bc746e1c87d93eb8310f02cedefc126c1805416dbd652ce2eeb3f,1
ordered_structure_pair,b86e7532d6aeecf7d0fc6e10239449fba1555496b90ddedd71f6e98ff8e13c9b,1
ordered_structure_pair,b8718013105fe2029623fec5f19dccc271094852ea2d52bf47dd895aab86b7dc,1
ordered_structure_pair,b8729c705f88b08edafaadb1c5f01f521ae4ed6095e7f67d1e5c215d757bbb0e,1
ordered_structure_pair,b872ba200e39258313986db6bc40fdd0c12f1f569cb05940db46c7fbf024f9a4,1
ordered_structure_pair,b87306bae00cb527a5f0d99f5ad48fc6681c20826b6335ddb90211da73f7b1a2,1
ordered_structure_pair,b878beecbe460ba50b1277da93538d8900098ad0b7b642c85d984cacaaf6ea33,1
ordered_structure_pair,b87bf5d4f6383bc1307708c2f202ef124128cde7c8e662fc62414fb07a2acd4c,1
ordered_structure_pair,b87c8d8cf2027d8253601df96b3dbc80238a6cafc2030ffb58cc18e8f2d23438,1
ordered_structure_pair,b8808815baac9320761022b32abab4dee66fe40237dafc171e364aeb9660db81,1
ordered_structure_pair,b880ef6b9ddfefca5f4cbfeb4c85e3756fed62fab62e8c421837d7119e3024f3,1
ordered_structure_pair,b88262b6f5fae8b865fca29190b6a6c91c2cf3196882dbad0eb51b960d102858,1
ordered_structure_pair,b885ee9d3b44330643f66e811d86e84d45639765de2fe9b5c82fdaa41399b647,1
ordered_structure_pair,b8888a94f77ff6c62d6d03f6ef81e00d96f4a784af6edc3ec8b330cb071bd936,1
ordered_structure_pair,b888e7df00fd0073f5c34112429510ac511e33d7b31bb88df2036c68cf64c055,1
ordered_structure_pair,b88d60c07d2913a5ceeff85c6d470a5a10541c6a59e51aa699cd276f1285d759,1
ordered_structure_pair,b88f7b0ee773b753a3c19681c013cbcc1b6af5cabd3eef8dc722cdb57b1bc381,1
ordered_structure_pair,b89cf80e1fee21d527abc8049b50184f5b9fe4fbe6b6c811b23b8c4b6b7301c4,1
ordered_structure_pair,b89d83f8d50e115afec1a2a2274dcc8fd254e67a7b2a572a5b1844bd0a8d6a37,1
ordered_structure_pair,b89dce5030fc02bdd11c9fe40eee61d70383e51d926d38fc3374b9df126aab8d,1
ordered_structure_pair,b8a520dc35077b7fd0ee7267ccd7b05c142f7866544ca28475c82a034d14a05f,1
ordered_structure_pair,b8ab17900b8ce5a9ad95fa2c2d4e43a3c35bfe0810a0066f79b5dd5400beeb62,1
ordered_structure_pair,b8b0c5d9ba21c06c6433570b8cd4d4a3d5593b1acba10c3225f44531943aebf8,1
ordered_structure_pair,b8b0d0d311807a8e90f4737b60048c217e6e5b35fe5bcbb91c95ad65edc3d4ec,1
ordered_structure_pair,b8bf77eb34641a0357d207d1157b72464b0b6da26d6ceaee3d41ff5194130f7e,1
ordered_structure_pair,b8c23cf9261c4b00988d94d31332ff659331e96460f865035f7a3060541a4ded,1
ordered_structure_pair,b8c243d297c24a59c2505d8caaa18a2cced637f849216da9eec1216a03e3bceb,1
ordered_structure_pair,b8c4234a23a6f08d8433b9de0515a0e13e36c2ddeaf80727597fdc1f954552b9,1
ordered_structure_pair,b8c73462d5f33d710fa5e75d50d39aff11e4b916b90ffe9dde2c0262f5c2e8d6,1
ordered_structure_pair,b8cadb3b1f846ce6e2d13fe4d48ce7fef58e35ddb195908d3fe332da0bb27a5d,1
ordered_structure_pair,b8caf190f910fd92b000635dc8869c7df8f6b2494d592b4d9e701f1f40820e37,1
ordered_structure_pair,b8cd1766d4ad972b5c84447c9d55e7e3593b7eda1bf0f1790d1785da19ced048,1
ordered_structure_pair,b8d1115843a4a2db0698dd935ac4c4ba5066601b603074cee779f99fabc17da6,1
ordered_structure_pair,b8d194b6f9b573e772364c678c326114ea732e94810f4b833b5752c3f938ac9f,1
ordered_structure_pair,b8d46e594322fe3c7f695c88d052d216296b5a5616a7e499e77905806fb0cbb9,1
ordered_structure_pair,b8daff377f9ab627aa5a4386b06b37c3634ece7bb2ea54a740dc33ae41fcf953,1
ordered_structure_pair,b8e2ceca476f47192b4606a717c2e2f1155d04bd68f73dafd9719258db7b07a1,1
ordered_structure_pair,b8e4db65a05f81a627a438abcee9d7051bffd77315ba8df11beccd5357eeab24,1
ordered_structure_pair,b8e5d2862b82d3dafe09958f426ac243062f1673a5d36a1673c1222f35e79e09,1
ordered_structure_pair,b8e86d0d1a52a5296fc449fbb2e47b82f7dc1afebd20a321da29ed6230f4507c,1
ordered_structure_pair,b8ed1ce35ba9eaa08e264c65088df2d03ec43cf1c13c243ec81f829a9725cf9f,1
ordered_structure_pair,b8ed88f81c434b9bc0f7accc293df9a287ee1d9aed22b14814bc70a742196113,1
ordered_structure_pair,b8fda5d52306d1a36a06defe3dc51c44ed317415295e7556983b045e1fb45b36,1
ordered_structure_pair,b8fef8e2f20d8c0aef1e5eff613555c36373e99dd40052b76367f6b47b28f223,1
ordered_structure_pair,b900a6ed5baed046f8269acf953ec17468448d8e487a9326095fa94d5a63c9d7,1
ordered_structure_pair,b9040d50c888bc4b6c0d60862c8659f7a8fe7f6aa99f464699e612e40fdce0f7,1
ordered_structure_pair,b9058e03aabe9f4ddae4c696e15627e1fef73acef36dff30ef0b884c4a079790,1
ordered_structure_pair,b906f163d8934a5a67165718ec98498d7407bae8da09e8cc1607e19d2f773f8c,1
ordered_structure_pair,b91013c2b9d448c64917a41581ced24144a13325d7f5bb0702637cc37f12a577,1
ordered_structure_pair,b910c49772f2c02c3c5c123f285a0cb574cbc3eecf7f72db20cdcd3f102f7cb3,1
ordered_structure_pair,b91e79299d01bcb7c1d4f924091f447931c6a402203f42e418ee3d3cff4b1587,1
ordered_structure_pair,b920c57bf6674aa142e38fc429d467d7d2d276f0f17e973ed5bbe77c45e3d216,1
ordered_structure_pair,b921a0e5765ec13594523ad095c75cf6a6a95646a7415d0e2c712c066b4b47fd,1
ordered_structure_pair,b922fc29aa51c4c4936fcde268c79995bc515bd4ea93b64cdc48d1b26050d490,1
ordered_structure_pair,b924ee16702f10662a5455d61628a54e6578eb0c6672cf9b06d69708f5fd237b,1
ordered_structure_pair,b92c5560c14003765558108556f0f62a37b345f07299665cdb321a34bd28c837,1
ordered_structure_pair,b92cbfb834bdb63ea184b35a12fb022e7f49aa02ce4acb6caa4a813ffd47e2f3,1
ordered_structure_pair,b92dc3934463fbcddb90791d6e498536064a6c2b276139133bb54908542133ab,1
ordered_structure_pair,b9313e3c9761829232a63dd8b5bd5d5e1078721dcd4f84db58565564a6a95404,1
ordered_structure_pair,b932b720d4bac0392e24e5604f35f7bfd9451d4f7c732670e86601a83f552cd2,1
ordered_structure_pair,b9371ee9e2d1170348eaf6d2e940e85fbaa8050b0b31bbfb986b1eed898f6a65,1
ordered_structure_pair,b9496a4d364f2a31266024fe2e61523b73c5bdf3f527727faf6364ad2174b646,1
ordered_structure_pair,b95641c1e0b159f66edfe7ed5ca0ad2763d36ac57804f30d8ef20f787a54020e,1
ordered_structure_pair,b959ff4ef1d23069c0a3206848fbcdb3657ab7dc213a36ca969a5b7eb75ee2aa,1
ordered_structure_pair,b95b0ddd947f2cf1a8837c7b0f2d4c40aa4c39c4350f577579fa6c489d5cf110,1
ordered_structure_pair,b95ef377b8ed7384235ff070855f50037249c18fa518c01dc5940b3b7c65978e,1
ordered_structure_pair,b9612602ae8f5a06d65bdb3e4e1e5afd4dad4d868c36c063eb20e39b577827aa,1
ordered_structure_pair,b96292a6b06d5430905f3a86a6dafa10b0f80446b8ebeaa3483bf35be0d56036,1
ordered_structure_pair,b96578d7d20c8b50b68d8c6665635e80612e11933258c4c8296573f3fe7be1e7,1
ordered_structure_pair,b968b3f6873ca379f1be0c70d3048f68b3fb260fc4defeb31a5d7b2198c9951d,1
ordered_structure_pair,b9719634e83d37ac046d7bc09953c0a3fc39fbe8594f2452dd9072938ed22f7e,1
ordered_structure_pair,b972bbd4e19fd8f21424adf91638818f90f71240c7a9e73e4e1d0a5b5d75ff71,1
ordered_structure_pair,b97e127391be70fc0bcbfe9c05a6e5b6236c8ccc4c766d9993b2be0d3e9cda95,1
ordered_structure_pair,b98098fbc01206292841ae6d8e0caeefe591ee8c3f1b5f991d0bff959da8397a,1
ordered_structure_pair,b9815c1ae4d5fcbbaf65281c21bc9c5b14e2157bea0fe5d1304b92734f8f81ac,1
ordered_structure_pair,b98567e7bd34d9bd9910213f333ef909b5e7f3deda12fa9b03186ad9013207ca,1
ordered_structure_pair,b98627527cc72944ee70e075aef7a9ce63d459b5ed29e1c370407acc8f49d184,1
ordered_structure_pair,b987848a2b44befad392161dcb2fb5e99df94cfa0c87a75800c8ed0777910d93,1
ordered_structure_pair,b98a0a88f71e710ec953f29599d8188b7a94fd01fa8e79653fbd93092d6f99aa,1
ordered_structure_pair,b98b5985efd26dd8b4a658007e8c117e9d52580bbbe8b2cd39abcd009b4d1e99,1
ordered_structure_pair,b98e2740bcb722160d774003e55454f2e9783e874994d1665f83e9b58943c878,1
ordered_structure_pair,b99743326eef723bee4bdc2c39228b6b1e5ef3aa816f7f7d91c5b160b50f41dd,1
ordered_structure_pair,b9a192e571d262dde2b696dca25e897cfa69bf3b6ee6127931eef5d96e37f555,1
ordered_structure_pair,b9a8964f15faf066b2d1e2461262f2ad9b7f94460bb3da7c96841db791159a65,1
ordered_structure_pair,b9ad878662f3259a3bed528afd5246850438de25bb1ca00621019b2f11815698,1
ordered_structure_pair,b9b294540a4cb9362fba3d0da06af1bae8a3fabcd2a403aa427d7e74d65ceda0,1
ordered_structure_pair,b9b3f091cedfa0c806d3299fdd1f394882a9a83613fcb470f2248488da74f109,1
ordered_structure_pair,b9b44eff8248e0f55f271812c718d0aba9037bd0999ca8a1421ebc66ea0a60b4,1
ordered_structure_pair,b9bd136d29e353c5aaefac6ecbc40119db50c960bdabf0b2ad01d76cf41bdc2f,1
ordered_structure_pair,b9c5f4f169f0ce661c4e20ac3ee70658efe7bb7ddf9898fd8a8bd2e2bda8e48d,1
ordered_structure_pair,b9cbbfc712a926377e0d6d5b069233f404ef5ef537dcf1bb72962fa57c286485,1
ordered_structure_pair,b9d1a7585d0d029a9859a364ace1300e1d4eaddcb1e5e6fc4ba46fb8fe232b70,1
ordered_structure_pair,b9d38252e0d0c90f67df920f9a5ea5ec0d2c881ff279d1d60268957110735b1d,1
ordered_structure_pair,b9d7dfe805d254f051939e94eacd4ce11f7afbc4c2264e589f625d601882ecf2,1
ordered_structure_pair,b9d9fb9783d681b62fd11d383a96b11e446e227a225ea494239d311feb5af237,1
ordered_structure_pair,b9df60f64ead2eb68d24af96cbecadfb3e2190e067eb36179ff685292a2e3af2,1
ordered_structure_pair,b9e371209d4c6ed52d4daf4b7344c54580d1a7bdb004a54fec8de3de36cc3fdc,1
ordered_structure_pair,b9e3824ef7204f0b3ebbc88d05aa6e21e86e2286567edbd53746b99f019e7b6e,1
ordered_structure_pair,b9e49a4a01ae61fa2e1e0afc41e4adeef8a3e875343327d70a18b46d72ffa943,1
ordered_structure_pair,b9e951e1a8cdf800e20b6c0d6c46964906c104a6d8f6599f8494ce74a3017ed0,1
ordered_structure_pair,b9eabc59c2288d6c5fe3cd5895dabaa2fde2578b812bdcb975273223d0b09d2d,1
ordered_structure_pair,b9eb217b57085608e43998e60a65315093a6d62bede52099f97afd3b88c2bdd6,1
ordered_structure_pair,b9ed6eaab1a46082ab2c8e5dddb0f0576f85272cf2298ef84ac13e4ba5b8af14,1
ordered_structure_pair,b9f5c87c79e8c8dd740d1aa155cbf6562d163a9e9e838dd0d43b25f37b183b8e,1
ordered_structure_pair,b9f6d29507597c496bf8db708b519f84f731a654cc1bdcdeb7ed715c0ae481cb,1
ordered_structure_pair,b9f7528403d46979a751363ca284ed77359437c67ff457833dd0fd8cad75b25e,1
ordered_structure_pair,b9f7e223a24cf15d24536d1ad2befac20a0422fef81329b55d38fddd2a64046d,1
ordered_structure_pair,ba00306d5b9bfd36f6248cbdf7a024050a023c59c99a4223ca734610f6932da4,1
ordered_structure_pair,ba033a506c577cdfa0d4c303a262b63becc13ed6da40e9fed4d00365f817cabc,1
ordered_structure_pair,ba07078fc0cd4f6a0a02e21cca7e87e3562032bce2e2a50f2f14aa0191b239df,1
ordered_structure_pair,ba082f17ef5e2443a047dfbb153801ddcef8cae84b4b81d061acd65616be75b9,1
ordered_structure_pair,ba0a02328cc8792983a8cdbf3a39da0ab7a982dba57606f10fc2605605b0a8e1,1
ordered_structure_pair,ba12cae7ef1c71c494c0d56351f9648f8d557379a4af8f01e79cd0489b738179,1
ordered_structure_pair,ba1669f4da484706cd9244fa725a4cddadcdb5df0aae4173bfe88f504e292634,1
ordered_structure_pair,ba18321d66303f1c1680909aa25a3679c10c8d0cbef1d567865713a0e0173620,1
ordered_structure_pair,ba1af20c05a357a71804774a28847ab08e80d83431cf750ab1eb5ef4a167ce0a,1
ordered_structure_pair,ba1be75459caedbb83d79d8074a57378373e05dd7cc088b469faef850da26c59,1
ordered_structure_pair,ba260dcbcb1a69f54bc6933f908aece7d5afbab8455acde8e71ccd2bf3ce0141,1
ordered_structure_pair,ba2a0f3644ed17466cd4bc9e697351d71f13479dedebf99ce428fc47613a2eb9,1
ordered_structure_pair,ba2f159abc28c28008af879bcf7a93d0739f43bd3c487066459c92ed148fcbec,1
ordered_structure_pair,ba3062265eb3c36fe66981095da1b9dcf3d766a74aa02b9e0044a08503d7e68e,1
ordered_structure_pair,ba3201bd19df6ed09b52adc2be16bf614030348eb369651fbeb0588af74ef434,1
ordered_structure_pair,ba3366011ccb025bd4aff9d46e93c84a43f01178ecc78d8a0eece18c865ea224,1
ordered_structure_pair,ba3abb4122997a045db95c78b58d89bb8d0c6048b9abe61e72c36a2a1cb57822,1
ordered_structure_pair,ba404aaeb0d2816f08e8c348ce747e1fab9a9333b8d2c2605c652ada7bd039e4,1
ordered_structure_pair,ba4433823d3cbce53e9327bbbf5a545cf367af58038db006c09582a2c4ada840,1
ordered_structure_pair,ba50852e38ea1b406a62d618ae2a349e231b9f7be5ea3d1feb77cacf48c253d1,1
ordered_structure_pair,ba5c6a2a71be906903d14a9225e756bc34928ab1f2199b501f7870f4301aa53a,1
ordered_structure_pair,ba5c7f735d90e5ae24fbddeca171f6cf1347e3e6076830e11763cdcaef529fa7,1
ordered_structure_pair,ba5e60a0dba7aba0dff1810f6cbc7797bb38044f540d49a4398a146c2bd369cb,1
ordered_structure_pair,ba6c2a95ef56356854eebbfa3ecda0c4564c5d8482dccda831ac280467115cfb,1
ordered_structure_pair,ba816bc73a529d8d63db0c7911bb8d0296eb234f5f0d8b158dbcf1e9669d1e9b,1
ordered_structure_pair,ba8cd2fc08b2ed1431e42e9c5c564fe1c94924a1bc58d163821eaca776777e5c,1
ordered_structure_pair,ba94c91dab8be9f0c4d0eed522de7761581a58696ad92033fa771f7903cf1a06,1
ordered_structure_pair,ba99a0ed9049200118f1fc73d22013b61ef5c7f77caa7782787744c0212bb013,1
ordered_structure_pair,ba9ddba2a6d22be6718599b3392c515bc5e37b608a81c170fc427832ebbb8ad5,1
ordered_structure_pair,baa10f76a13fddb0e242b805e593a738312578a672fcb770a9b792becdb95837,1
ordered_structure_pair,baa97a3dde6c215edb6343381136ebb3967f0bc6700e49e75690a2e881679ff7,1
ordered_structure_pair,baab09dc40160762d906a09db54b6994ae1f28d8d7ce2be074e645ee20261fb7,1
ordered_structure_pair,baaeed81052b3b7ccc9b89949d35d2d3c871003b2d485127a9f1237fb5cc867c,1
ordered_structure_pair,bab2b79274aeb6a32024acb00316424282c4ad470604c9077d6263c8f99b030a,1
ordered_structure_pair,babb4df04b86f9580fb84b4e16c2175814e6bfcb3285f4965bbae29b05f8b5cc,1
ordered_structure_pair,babc482e5abccab4e817f901f2d0a7bd1da3641245595f2bd9033918c74418f0,1
ordered_structure_pair,baccf3fd4b63da4c79140910baadcce0ddb26f573d71ca06faaf765e1b4358d9,1
ordered_structure_pair,bad03ca51ff65fdbc0fb1447b536d7de26d190e0f877a3ca5c3cbb9262e8a77e,1
ordered_structure_pair,bad5ea85e5b5121bd45a702c80a3c63e1dcacdbd1cd614eaceff5a683f11b3fc,1
ordered_structure_pair,bada3bcb2dc3accf3cc5f8e58ee60fd5f4c24aad4c21ae3db2da513c48e25fb4,1
ordered_structure_pair,badd42966a7df3bf01ef0f23e11b3c6dad9392952590972a4e410efb59bf8075,1
ordered_structure_pair,bae0cbb879512c223d9d6b498fd0f032e3dc7ff7ad9fda467791e3d75afac85f,1
ordered_structure_pair,bae7394b5f364a100fc28278e0adb3f46ca210a530ebc0be0ab89d2820ddfbf4,1
ordered_structure_pair,baf6435ea15bf37f3e64e6865b419d7f93727fb2c3981c76675276ba6aa3d0d1,1
ordered_structure_pair,baf6507ff5a5123d1a6b7207f77e7f69d27aefcf616a4f67a04e8b2139516aba,1
ordered_structure_pair,bafa74094e0c398ffef7c0beadfe43e375afd6099cc5b9faa10e8763e96cb77f,1
ordered_structure_pair,bafb7e2089dbaf4510bd2c50b622949ec38fac33aa22cf095006c469c655b874,1
ordered_structure_pair,bb0031d196cc73175121d209ec5e34f7d4bacc075066250310b710fe1bf6ffd2,1
ordered_structure_pair,bb02d0adf7f01600f8d0a57d7bf0b41509661866558a7ebe669b33cd14143431,1
ordered_structure_pair,bb07379ef5c59eb2b2d439ef11e91e80f7270ead107adca38ce414c85c1f254a,1
ordered_structure_pair,bb084c3745d5edb5469a5e7a4c41b72b769035ef1625ce09ab5f007372616e6e,1
ordered_structure_pair,bb0ce2b3c8854369e9304f5482aa18497ed6b0b83751a24c1767cb5feeb4668f,1
ordered_structure_pair,bb0fbf7ac16e959cd529c89e9fc2caab7620011e4826fcdbf82a3d75d8cccf03,1
ordered_structure_pair,bb120d4edfb01f415172ac3818e69742f52e1c4cd3515519f57edcf08af57a20,1
ordered_structure_pair,bb18acd9ab1c30edfa96bdddd495dccd4f43c94d78f757f063498c6871f65ddd,1
ordered_structure_pair,bb1f76ced15b8010202b51f68e120a0143d311aec174793a5068602b57706329,1
ordered_structure_pair,bb20c1f3ba564da339fbf3a24549e02e0fdd5fcdefab487cb1378b91bfe4e654,1
ordered_structure_pair,bb22a0cd1fef198f8c02db425427dddfc46ac81121929207a48c4baa6e0a9e97,1
ordered_structure_pair,bb2a95d9ec2a79ae5d3f024866199267eeea80cc02c8abeadb125912a48492ea,1
ordered_structure_pair,bb32288212bfca83a7b4b57f376ccfb51ce7506ed0b16220c16788fb772096bd,1
ordered_structure_pair,bb326c9c4ce7a7b6c4b5653c68b756dd8a7aa0c1c3029f8d7d53c5e1f60bda75,1
ordered_structure_pair,bb3487d27e3394b476826d4ca2dbcba1d2622e890a70707f0a2d6ddc0339c6d3,1
ordered_structure_pair,bb35d1affd51fc15d24c460ea69fb34c4dbbea11d4dcc18545d9f71d3fd017ed,1
ordered_structure_pair,bb3a6ab4a1eb5343372967a14bef6f8e9d68cd9553a35c0fb989a29d7c5cf200,1
ordered_structure_pair,bb45ea6ab2764bb38c218c6be37962edf47c7060c939cc96c45aa6edc4c6ad9d,1
ordered_structure_pair,bb46289299d4905c07de59d843ccb3de3a6b3246c85d1fe22db2b7a0aeb79563,1
ordered_structure_pair,bb497a9ea6408e2371f8e6092b90fa71b85bbfb2981570a737e06bfce896876a,1
ordered_structure_pair,bb4c7359f9a421d261bf6508355c8e0a3981aa6c8790e0251d4dc391c6f79be7,1
ordered_structure_pair,bb67f40b0d67c834468c6280382be922dc77f3842941b7c20d87c7ec5699881e,1
ordered_structure_pair,bb6c2d2fba7f80d506a810f0042c8b93606314dcc9b00d175c5c19d1c0746ffc,1
ordered_structure_pair,bb6d7e47d7a704923858f9263a55f0f24577489fc5d5529d75570e0685097de0,1
ordered_structure_pair,bb71ad9365be1a297fc9a37fba7a3a2503987d73de99388d5d4e9e1e07a269ba,1
ordered_structure_pair,bb74218f2b714b3377951c60fdb08777f1f574f6fb00dca83de48285e4bd347d,1
ordered_structure_pair,bb74623f8691d72880fa9557834c11f74010cc1b70af86c85b6037dc78f3990c,1
ordered_structure_pair,bb79c322ed7bdce04649cee3033ddd1bfe785742b5ff818844a3c759c17b1ce5,1
ordered_structure_pair,bb8025fc599fe1b7dc7ba800e57914438c3fbcc03f30f3908ef7780564850657,1
ordered_structure_pair,bb803088b48d5f47e16bf1049dad620bb1ea72c44a94560802a6ca4f3adb0195,1
ordered_structure_pair,bb8309c2eb77f59e513a28fe8cc967071b49a59c8936aef214eff416e06b70ea,1
ordered_structure_pair,bb8379dd1b73288b70e36772d286efc0ba22267a6a889b2ea9c330a0c15dd14b,1
ordered_structure_pair,bb86864e851ddeac8d5f81a17913871b6dcce6780fa8190bb2958f6b4e141191,1
ordered_structure_pair,bb8cd199f7c08a4fc035c1875197c3068e081fe89dc335feca9db6b4022c348a,1
ordered_structure_pair,bb8d0fea8a8a31e25863bd61be3e715e4ab08de1c6c597095ab1f2185d210ff1,1
ordered_structure_pair,bbb05143847792e9a2f8a4ef614a5a55779342899ec134a775b2687fab73af04,1
ordered_structure_pair,bbb1277c94aec463196fb46d55e74a579e78580c2d7c2be6bd35209d220a5080,1
ordered_structure_pair,bbb3868c65cfb9ab2e8033fcf30f34854c5d7c36a420dd300703f6c879882718,1
ordered_structure_pair,bbb94ee5f83005fdcf584fa80e961882b53afb0eec42d1cdc2f5004f66d23917,1
ordered_structure_pair,bbba4cb44d0923d578b6c8153e0e49a7e18fcfc451e2bdcf86f43f08781b7772,1
ordered_structure_pair,bbbce21f61af4b0de087dae1b5cedab8cbf74e6e0ead4b38ad5f427f868b09db,1
ordered_structure_pair,bbc150a342426dc6b7d9cade97c6001560501af25a12e67f745a9aae597c0ba0,1
ordered_structure_pair,bbc2a595eacc41ef61fc6f05d966d1ecc2d2d11847aff9453b58adc4b8c02cf0,1
ordered_structure_pair,bbcf2a9ee730283133766c5040028db85e54c9a215004d1a478cb7f53b7836f1,1
ordered_structure_pair,bbd4f2b50da46e891c76575f55493b1d2859d0145c0363cc209c4174dae6b4b1,1
ordered_structure_pair,bbd55f9ca073abc5551aaa480fce06ffbb650c7bff666cdf0fa9be60f4a16673,1
ordered_structure_pair,bbe363fb14660b92f2722220ae8820c7d36eb19b091aaf6479b1b8f1f12325c6,1
ordered_structure_pair,bbe39698d4de92d362f3a6b564b367bd0b2867a4ba772d8df5d5735e6186eae3,1
ordered_structure_pair,bbe45a9877ceec8f89b54d4db6dd2ef345b5b8567c7a6dff5758b979eeded451,1
ordered_structure_pair,bbe82cde5906fb0acee01a88b584856bab14bea3de6905dc2142457b0716cf52,1
ordered_structure_pair,bbed5c544a4f0da3320ec3fbeee2ac15db48b5581b90e1dc247945b4d01e2253,1
ordered_structure_pair,bbedec27830beb67e91e514b0c6b904c78d98b7ab4d2d9036de7f5fff678997c,1
ordered_structure_pair,bbfaf847324f67c02ed09e15eb47905306a608dbd25f68fdc9a7109f798c48c2,1
ordered_structure_pair,bbfe650533ef650ce05770631970eb91bfa263238a2cb508c612489bda0f85a1,1
ordered_structure_pair,bbff686fbf676632360cbf7d7a16dece6339f946568ad1f41306494e98ddf778,1
ordered_structure_pair,bc0452ad9dcf61be09306e4a5be9af1b4c3bbf9a49b70dd3e1b4f543c7b456ba,1
