structure_group_id_v1,structure_group_size,target,target_role,non_null_count,meaningful_tolerance,min,max,range,mean,std_population,maximum_absolute_deviation,exact_consistency,allclose_consistency,meaningful_disagreement
abb4f1f9dd019e944d491cc8e2ca87d806ccfa7122fa26b11ef2c773da09f2fa,2,tddft_electron_on_donor_fraction,masked_auxiliary,2,1e-05,0.0007117437722419928,0.0007120333638490491,2.8959160705630937e-07,0.0007118885680455209,1.4479580352815468e-07,1.447958035282089e-07,False,False,False
abb4f1f9dd019e944d491cc8e2ca87d806ccfa7122fa26b11ef2c773da09f2fa,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,2,1e-05,0.9992879666361513,0.9992882562277581,2.8959160680575025e-07,0.9992881114319547,1.4479580340287512e-07,1.4479580345838627e-07,False,False,False
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.9599542857142858,0.9607542857142857,0.0007999999999999119,0.9603542857142857,0.00039999999999995595,0.00039999999999995595,False,False,False
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_excitation_energy_ev,secondary,2,0.001,3.2446,3.2447,9.999999999976694e-05,3.24465,4.999999999988347e-05,4.999999999988347e-05,False,False,False
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_wavelength_nm,secondary,2,0.1,382.11,382.12,0.009999999999990905,382.115,0.0049999999999954525,0.0049999999999954525,False,False,False
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_oscillator_strength,secondary,2,0.0001,1.5001,1.5002,9.999999999998899e-05,1.50015,4.999999999999449e-05,5.0000000000105516e-05,False,False,False
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_transition_dipole_au,secondary,2,0.0001,5.089943001158232,5.090167797299167,0.0002247961409356236,5.090055399228699,0.0001123980704678118,0.0001123980704678118,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.123472,0.123575,0.00010300000000000586,0.12352350000000001,5.150000000000293e-05,5.150000000000987e-05,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_coulomb_attraction_eV,secondary,2,0.001,3.35984,3.36264,0.0027999999999996916,3.36124,0.0013999999999998458,0.0013999999999998458,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_Sm,secondary,2,1e-05,0.528,0.52956,0.0015600000000000058,0.52878,0.0007800000000000029,0.0007800000000000029,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_Sr,secondary,2,1e-05,0.81258,0.81451,0.0019299999999999873,0.813545,0.0009649999999999936,0.0009649999999999936,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_D_index_angstrom,secondary,2,0.001,0.755,0.762,0.007000000000000006,0.7585,0.003500000000000003,0.0035000000000000586,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_H_CT_angstrom,secondary,2,0.001,4.553,4.553,0.0,4.553,0.0,0.0,True,True,False
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_t_index_angstrom,secondary,2,0.001,-3.798,-3.791,0.007000000000000117,-3.7945,0.0035000000000000586,0.0035000000000002807,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_HDI,secondary,2,0.001,5.22,5.24,0.020000000000000462,5.23,0.010000000000000231,0.010000000000000675,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_EDI,secondary,2,0.001,4.92,4.92,0.0,4.92,0.0,0.0,True,True,False
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.004139,-0.004139,0.0,-0.004139,0.0,0.0,True,True,False
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_dipole_change_norm_au,secondary,2,0.001,1.432731,1.444653,0.011921999999999988,1.438692,0.005960999999999993,0.005961000000000105,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_hole_on_donor_fraction,masked_auxiliary,2,1e-05,0.9055868785238338,0.9062564102564101,0.0006695317325763339,0.9059216443901219,0.00033476586628816696,0.00033476586628822247,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,2,1e-05,0.09374358974358968,0.09441312147616603,0.0006695317325763478,0.09407835560987785,0.0003347658662881739,0.00033476586628818084,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_electron_on_donor_fraction,masked_auxiliary,2,1e-05,0.8122937293729372,0.8123581596864039,6.443031346670125e-05,0.8123259445296706,3.2215156733350625e-05,3.2215156733350625e-05,False,False,True
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,2,1e-05,0.18764184031359607,0.18770627062706274,6.44303134666735e-05,0.1876740554703294,3.221515673333675e-05,3.2215156733350625e-05,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.4107448571428572,0.41334,0.002595142857142796,0.4120424285714286,0.001297571428571398,0.001297571428571398,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_excitation_energy_ev,secondary,2,0.001,2.822,2.8222,0.00019999999999997797,2.8221,9.999999999998899e-05,0.00010000000000021103,False,False,False
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_wavelength_nm,secondary,2,0.1,439.32,439.35,0.03000000000002956,439.33500000000004,0.01500000000001478,0.015000000000043201,False,False,False
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_oscillator_strength,secondary,2,0.0001,3.7494,3.751,0.0015999999999998238,3.7502,0.0007999999999999119,0.0007999999999999119,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_transition_dipole_au,secondary,2,0.0001,2.129563101016206,2.1354548358434253,0.005891734827219164,2.132508968429816,0.002945867413609582,0.002945867413609804,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.052831,0.053165,0.000333999999999994,0.052998,0.000166999999999997,0.00016700000000000048,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_coulomb_attraction_eV,secondary,2,0.001,1.437607,1.44669,0.009082999999999952,1.4421485,0.004541499999999976,0.004541499999999976,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_Sm,secondary,2,1e-05,0.4341,0.43613,0.0020300000000000318,0.43511500000000003,0.0010150000000000159,0.0010150000000000436,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_Sr,secondary,2,1e-05,0.72705,0.73056,0.003510000000000013,0.7288049999999999,0.0017550000000000066,0.001755000000000062,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_D_index_angstrom,secondary,2,0.001,4.502,4.534,0.03200000000000003,4.518,0.016000000000000014,0.016000000000000014,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_H_CT_angstrom,secondary,2,0.001,7.511,7.527,0.016000000000000014,7.519,0.008000000000000007,0.008000000000000007,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_t_index_angstrom,secondary,2,0.001,-3.01,-2.992,0.017999999999999794,-3.001,0.008999999999999897,0.008999999999999897,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_HDI,secondary,2,0.001,2.79,2.8,0.009999999999999787,2.795,0.004999999999999893,0.004999999999999893,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_EDI,secondary,2,0.001,2.64,2.66,0.020000000000000018,2.6500000000000004,0.010000000000000009,0.010000000000000231,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.00201,-0.002008,2.0000000000002655e-06,-0.002009,1.0000000000001327e-06,1.0000000000001327e-06,False,False,False
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_dipole_change_norm_au,secondary,2,0.001,8.415723,8.509552,0.0938289999999995,8.4626375,0.04691449999999975,0.04691449999999975,False,False,True
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_hole_on_donor_fraction,masked_auxiliary,1,1e-05,0.7495119695879994,0.7495119695879994,0.0,0.7495119695879994,0.0,0.0,True,True,False
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,1,1e-05,0.25048803041200024,0.25048803041200024,0.0,0.25048803041200024,0.0,0.0,True,True,False
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_electron_on_donor_fraction,masked_auxiliary,1,1e-05,0.6029093160012379,0.6029093160012379,0.0,0.6029093160012379,0.0,0.0,True,True,False
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,1,1e-05,0.39709068399876174,0.39709068399876174,0.0,0.39709068399876174,0.0,0.0,True,True,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.7640771428571428,0.7641114285714286,3.4285714285764435e-05,0.7640942857142856,1.7142857142882217e-05,1.714285714293773e-05,False,False,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_excitation_energy_ev,secondary,2,0.001,2.7988,2.7988,0.0,2.7988,0.0,0.0,True,True,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_wavelength_nm,secondary,2,0.1,442.99,442.99,0.0,442.99,0.0,0.0,True,True,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_oscillator_strength,secondary,2,0.0001,0.8402,0.8402,0.0,0.8402,0.0,0.0,True,True,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_transition_dipole_au,secondary,2,0.0001,3.5892990340812423,3.5893921342613555,9.310018011321475e-05,3.5893455841712987,4.6550090056607374e-05,4.655009005682942e-05,False,False,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.098278,0.098282,3.9999999999901226e-06,0.09828,1.9999999999950613e-06,2.000000000002e-06,False,False,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_coulomb_attraction_eV,secondary,2,0.001,2.67427,2.67439,0.00011999999999989797,2.67433,5.999999999994898e-05,5.999999999994898e-05,False,False,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_Sm,secondary,2,1e-05,0.54408,0.54409,9.99999999995449e-06,0.5440849999999999,4.999999999977245e-06,5.000000000032756e-06,False,False,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_Sr,secondary,2,1e-05,0.79,0.79002,1.999999999990898e-05,0.79001,9.99999999995449e-06,9.99999999995449e-06,False,False,True
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_D_index_angstrom,secondary,2,0.001,2.012,2.012,0.0,2.012,0.0,0.0,True,True,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_H_CT_angstrom,secondary,2,0.001,3.553,3.553,0.0,3.553,0.0,0.0,True,True,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_t_index_angstrom,secondary,2,0.001,-1.541,-1.541,0.0,-1.541,0.0,0.0,True,True,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_HDI,secondary,2,0.001,5.85,5.85,0.0,5.85,0.0,0.0,True,True,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_EDI,secondary,2,0.001,5.28,5.28,0.0,5.28,0.0,0.0,True,True,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.008341,-0.008341,0.0,-0.008341,0.0,0.0,True,True,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_dipole_change_norm_au,secondary,2,0.001,3.698859,3.699059,0.00019999999999997797,3.6989590000000003,9.999999999998899e-05,0.00010000000000021103,False,False,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_hole_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_electron_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.7102557142857143,0.7106468571428571,0.00039114285714281216,0.7104512857142857,0.00019557142857140608,0.00019557142857140608,False,False,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_excitation_energy_ev,secondary,2,0.001,2.8827,2.8827,0.0,2.8827,0.0,0.0,True,True,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_wavelength_nm,secondary,2,0.1,430.1,430.1,0.0,430.1,0.0,0.0,True,True,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_oscillator_strength,secondary,2,0.0001,2.0062,2.0062,0.0,2.0062,0.0,0.0,True,True,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_transition_dipole_au,secondary,2,0.0001,4.271842158714633,4.274630244655172,0.0027880859405389202,4.273236201684902,0.0013940429702694601,0.0013940429702694601,False,False,True
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.091355,0.091405,4.999999999999449e-05,0.09138,2.4999999999997247e-05,2.4999999999997247e-05,False,False,True
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_coulomb_attraction_eV,secondary,2,0.001,2.485895,2.487264,0.0013689999999999536,2.4865795000000004,0.0006844999999999768,0.0006845000000001988,False,False,True
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_Sm,secondary,2,1e-05,0.5174,0.51767,0.00026999999999999247,0.517535,0.00013499999999999623,0.00013499999999999623,False,False,True
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_Sr,secondary,2,1e-05,0.7983,0.79855,0.00024999999999997247,0.7984249999999999,0.00012499999999998623,0.00012500000000004174,False,False,True
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_D_index_angstrom,secondary,2,0.001,0.916,0.919,0.0030000000000000027,0.9175,0.0015000000000000013,0.0015000000000000568,False,False,True
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_H_CT_angstrom,secondary,2,0.001,5.798,5.804,0.006000000000000227,5.801,0.0030000000000001137,0.0030000000000001137,False,False,True
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_t_index_angstrom,secondary,2,0.001,-4.885,-4.881,0.0039999999999995595,-4.883,0.0019999999999997797,0.0019999999999997797,False,False,True
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_HDI,secondary,2,0.001,4.55,4.55,0.0,4.55,0.0,0.0,True,True,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_EDI,secondary,2,0.001,4.27,4.28,0.010000000000000675,4.275,0.0050000000000003375,0.005000000000000782,False,False,True
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.002797,-0.002797,0.0,-0.002797,0.0,0.0,True,True,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_dipole_change_norm_au,secondary,2,0.001,1.738928,1.744554,0.005625999999999909,1.741741,0.0028129999999999544,0.0028129999999999544,False,False,True
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_hole_on_donor_fraction,masked_auxiliary,2,1e-05,0.017338668308197393,0.017338668308197393,0.0,0.017338668308197393,0.0,0.0,True,True,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,2,1e-05,0.9826613316918026,0.9826613316918026,0.0,0.9826613316918026,0.0,0.0,True,True,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_electron_on_donor_fraction,masked_auxiliary,2,1e-05,0.002801992528019925,0.002801992528019925,0.0,0.002801992528019925,0.0,0.0,True,True,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,2,1e-05,0.9971980074719796,0.9971980074719796,0.0,0.9971980074719796,0.0,0.0,True,True,False
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.7068802857142857,0.7876957142857143,0.08081542857142854,0.747288,0.04040771428571427,0.040407714285714325,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_excitation_energy_ev,secondary,2,0.001,2.2183,2.2186,0.0002999999999997449,2.21845,0.00014999999999987246,0.0001500000000000945,False,False,False
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_wavelength_nm,secondary,2,0.1,558.83,558.91,0.07999999999992724,558.87,0.03999999999996362,0.03999999999996362,False,False,False
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_oscillator_strength,secondary,2,0.0001,1.4899,1.4901,0.00019999999999997797,1.49,9.999999999998899e-05,9.999999999998899e-05,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_transition_dipole_au,secondary,2,0.0001,5.886311075239961,5.887577734508862,0.0012666592689010159,5.886944404874411,0.0006333296344505079,0.000633329634450952,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.090921,0.101316,0.010395000000000001,0.0961185,0.005197500000000001,0.005197500000000008,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_coulomb_attraction_eV,secondary,2,0.001,2.474081,2.756935,0.28285399999999994,2.615508,0.14142699999999997,0.1414270000000002,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_Sm,secondary,2,1e-05,0.59396,0.62531,0.03134999999999999,0.609635,0.015674999999999994,0.015674999999999994,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_Sr,secondary,2,1e-05,0.82359,0.86778,0.04418999999999995,0.845685,0.022094999999999976,0.022094999999999976,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_D_index_angstrom,secondary,2,0.001,0.6,0.627,0.027000000000000024,0.6134999999999999,0.013500000000000012,0.013500000000000068,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_H_CT_angstrom,secondary,2,0.001,5.237,5.247,0.009999999999999787,5.242,0.004999999999999893,0.004999999999999893,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_t_index_angstrom,secondary,2,0.001,-4.647,-4.61,0.03699999999999992,-4.628500000000001,0.01849999999999996,0.018500000000000405,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_HDI,secondary,2,0.001,5.11,5.81,0.6999999999999993,5.46,0.34999999999999964,0.34999999999999964,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_EDI,secondary,2,0.001,4.76,5.29,0.5300000000000002,5.025,0.2650000000000001,0.26500000000000057,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.00737,-0.007365,4.999999999999796e-06,-0.0073675,2.499999999999898e-06,2.499999999999898e-06,False,False,False
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_dipole_change_norm_au,secondary,2,0.001,1.104022,1.212694,0.10867199999999988,1.158358,0.05433599999999994,0.05433599999999994,False,False,True
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_hole_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_electron_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.6587442857142857,0.6587448571428572,5.714285715718859e-07,0.6587445714285715,2.8571428578594293e-07,2.8571428578594293e-07,False,False,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_excitation_energy_ev,secondary,2,0.001,2.2044,2.2044,0.0,2.2044,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_wavelength_nm,secondary,2,0.1,562.44,562.44,0.0,562.44,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_oscillator_strength,secondary,2,0.0001,2.789,2.789,0.0,2.789,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_transition_dipole_au,secondary,2,0.0001,7.821180822686154,7.821227353211915,4.653052576131245e-05,7.8212040879490345,2.3265262880656223e-05,2.3265262880656223e-05,False,False,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.084729,0.084729,0.0,0.084729,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_coulomb_attraction_eV,secondary,2,0.001,2.305605,2.305607,2.000000000279556e-06,2.305606,1.000000000139778e-06,1.000000000139778e-06,False,False,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_Sm,secondary,2,1e-05,0.60569,0.60569,0.0,0.60569,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_Sr,secondary,2,1e-05,0.84983,0.84983,0.0,0.84983,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_D_index_angstrom,secondary,2,0.001,1.945,1.945,0.0,1.945,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_H_CT_angstrom,secondary,2,0.001,8.926,8.926,0.0,8.926,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_t_index_angstrom,secondary,2,0.001,-6.981,-6.981,0.0,-6.981,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_HDI,secondary,2,0.001,3.96,3.96,0.0,3.96,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_EDI,secondary,2,0.001,4.15,4.15,0.0,4.15,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.005864,-0.005864,0.0,-0.005864,0.0,0.0,True,True,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_dipole_change_norm_au,secondary,2,0.001,3.638432,3.638435,2.9999999999752447e-06,3.6384334999999997,1.4999999999876223e-06,1.500000000209667e-06,False,False,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_hole_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
