sid,true_eb_eV,pred_eb_eV,target_seed42,b21_seed42_pred_eV,target_seed123,b21_seed123_pred_eV,target_seed456,b21_seed456_pred_eV,b21_three_seed_ensemble_pred_eV,cheap_abs_error_eV,b21_ensemble_abs_error_eV,abs_error_delta_cheap_minus_b21_ensemble_eV
D-26_A-132,0.5704284025337542,0.6209177,0.57042843,0.5923636,0.57042843,0.60749525,0.57042843,0.60713387,0.6023309066666667,0.050489297466245864,0.03190250413291251,0.01858679333333335
D-117_A-8,0.9264699548580456,0.79827446,0.92647,0.84264433,0.92647,0.85132086,0.92647,0.8922734,0.86207953,0.1281954948580456,0.06439042485804558,0.06380507000000002
D-7_A-92,0.6823138480954724,0.76699126,0.68231386,0.6937691,0.68231386,0.76060075,0.68231386,0.71436334,0.7229110633333334,0.0846774119045276,0.040597215237861084,0.044080196666666516
D-28_A-285,0.7525969714279669,0.71555537,0.752597,0.87095296,0.752597,0.8001896,0.752597,0.90733624,0.8594929333333333,0.037041601427966864,0.10689596190536643,-0.06985436047739957
D-7_A-296,1.0960124405341198,0.9878119,1.0960125,1.0692886,1.0960125,0.9488669,1.0960125,1.0393583,1.0191712666666666,0.10820054053411987,0.07684117386745326,0.03135936666666661
D-166_A-199,0.7016883551026156,0.6466372,0.70168835,0.69487715,0.70168835,0.72455305,0.70168835,0.681412,0.7002807333333334,0.0550511551026156,0.001407621769282219,0.05364353333333338
D-141_A-265,0.7173465642167356,0.7545695,0.71734655,0.7032547,0.71734655,0.7109573,0.71734655,0.74941254,0.72120818,0.03722293578326441,0.0038616157832643827,0.03336132000000003
D-158_A-38,1.0323533460820775,0.9867115,1.0323534,1.0815986,1.0323534,0.9671036,1.0323534,0.96578705,1.00482975,0.04564184608207755,0.02752359608207744,0.018118250000000113
D-45_A-3,0.799641570906388,0.79000616,0.79964155,0.89396,0.79964155,0.86373067,0.79964155,0.89112353,0.8829380666666667,0.009635410906387976,0.08329649576027875,-0.07366108485389078
D-116_A-341,0.8538933003991034,0.8720595,0.8538933,0.91825974,0.8538933,0.89897865,0.8538933,0.8999382,0.9057255300000001,0.018166199600896604,0.05183222960089673,-0.033666030000000124
D-160_A-169,0.6801447118775777,0.7610179,0.6801447,0.7695663,0.6801447,0.75575763,0.6801447,0.65889406,0.7280726633333332,0.08087318812242228,0.04792795145575546,0.03294523666666682
D-3_A-332,0.9976160678686276,1.0507579,0.99761605,0.9626217,0.99761605,1.0654806,0.99761605,1.0674987,1.031867,0.05314183213137247,0.034250932131372536,0.018890899999999933
D-147_A-232,0.8207887053604129,0.73995847,0.8207887,0.8646842,0.8207887,0.8048709,0.8207887,0.8348063,0.8347871333333333,0.0808302353604129,0.013998427972920391,0.0668318073874925
D-121_A-109,0.6976610699382094,0.81514734,0.69766104,0.71726596,0.69766104,0.6793186,0.69766104,0.80010986,0.7322314733333334,0.11748627006179058,0.03457040339512396,0.08291586666666662
D-83_A-280,0.9289889517562456,0.81664556,0.92898893,0.7051556,0.92898893,0.7640455,0.92898893,0.80824053,0.7591472100000001,0.11234339175624564,0.16984174175624556,-0.05749834999999992
D-41_A-36,0.7881272671834427,0.8736478,0.78812724,0.7547164,0.78812724,0.76644105,0.78812724,0.8152697,0.77880905,0.08552053281655725,0.009318217183442723,0.07620231563311453
D-89_A-137,0.6944501263611829,0.7481199,0.69445014,0.66158116,0.69445014,0.6780648,0.69445014,0.64857745,0.6627411366666666,0.053669773638817087,0.0317089896945163,0.021960783944300788
D-124_A-17,1.014650395658616,1.0254644,1.0146503,1.1478856,1.0146503,1.0719423,1.0146503,1.0779488,1.0992589,0.01081400434138402,0.084608504341384,-0.07379449999999999
D-132_A-67,0.6596895241023794,0.76472753,0.65968955,0.72475076,0.65968955,0.79878765,0.65968955,0.7270775,0.7502053033333334,0.10503800589762069,0.090515779230954,0.014522226666666693
D-83_A-28,1.167625034451776,1.144555,1.1676251,1.1767642,1.1676251,1.2518748,1.1676251,1.0964712,1.1750367333333334,0.023070034451776023,0.007411698881557349,0.015658335570218673
D-93_A-148,1.0822123803665118,0.7556274,1.0822123,0.755023,1.0822123,0.84414655,1.0822123,0.8065485,0.8019060166666666,0.32658498036651185,0.2803063636998452,0.04627861666666666
D-23_A-140,0.906846658033796,0.9121229,0.90684664,0.88354874,0.90684664,0.8916117,0.90684664,0.9420501,0.9057368466666667,0.0052762419662039095,0.0011098113671293985,0.004166430599074511
D-119_A-331,1.048159274150104,1.0412873,1.0481592,1.0325704,1.0481592,1.0352535,1.0481592,1.0316682,1.0331640333333334,0.006871974150103988,0.014995240816770616,-0.008123266666666629
D-141_A-177,0.8860105108511539,0.69437045,0.8860105,1.0129381,0.8860105,0.75174487,0.8860105,0.7797408,0.8481412566666666,0.19164006085115393,0.03786925418448728,0.15377080666666665
D-107_A-295,0.5321380947447568,0.6703857,0.5321381,0.66466904,0.5321381,0.60529333,0.5321381,0.62593746,0.63196661,0.13824760525524316,0.09982851525524317,0.03841908999999999
D-119_A-19,0.9767565966406314,0.99845004,0.9767566,0.9098047,0.9767566,0.9193578,0.9767566,0.94092023,0.92336091,0.021693443359368625,0.053395686640631435,-0.03170224328126281
D-34_A-125,0.949988367256364,0.7396913,0.94998837,0.7158489,0.94998837,0.7047999,0.94998837,0.7350632,0.7185706666666666,0.210297067256364,0.23141770058969746,-0.02112063333333347
D-3_A-193,0.6631181587693739,0.6358788,0.6631182,0.6138203,0.6631182,0.65630114,0.6631182,0.67314565,0.6477556966666667,0.02723935876937389,0.015362462102707197,0.011876896666666692
D-101_A-354,0.9141781829566435,0.9333937,0.9141782,0.9247986,0.9141782,0.9179735,0.9141782,0.92285144,0.9218745133333334,0.019215517043356445,0.0076963303766898195,0.011519186666666625
D-34_A-19,0.8027358942566459,0.8197415,0.80273587,0.8152764,0.80273587,0.8217299,0.80273587,0.8102113,0.8157392,0.01700560574335408,0.013003305743354066,0.004002300000000014
D-99_A-28,0.7043472962729379,0.70630544,0.7043473,0.8160908,0.7043473,0.8732466,0.7043473,0.7987807,0.8293727,0.001958143727062045,0.12502540372706206,-0.12306726000000001
D-118_A-181,0.724429299322477,0.76141673,0.7244293,0.7405251,0.7244293,0.6624836,0.7244293,0.7466279,0.7165455333333334,0.03698743067752297,0.007883765989143643,0.029103664688379327
D-141_A-16,1.0350744847066762,0.9884063,1.0350745,0.9560945,1.0350745,0.91239345,1.0350745,0.94735515,0.9386143666666666,0.04666818470667622,0.09646011804000953,-0.049791933333333316
D-30_A-197,0.9776973331365644,0.76192254,0.9776973,0.81334484,0.9776973,0.8275481,0.9776973,0.84362113,0.8281713566666667,0.21577479313656434,0.14952597646989763,0.06624881666666671
D-7_A-1,1.2373639300593509,1.2151178,1.2373639,1.2576356,1.2373639,1.2851655,1.2373639,1.239071,1.2606240333333334,0.022246130059350833,0.023260103273982535,-0.0010139732146317026
D-35_A-189,0.6810232509192339,0.7062314,0.68102324,0.68717897,0.68102324,0.75006205,0.68102324,0.65794706,0.6983960266666668,0.025208149080766074,0.0173727757474329,0.007835373333333173
D-89_A-62,0.5743623915167456,0.60786057,0.5743624,0.6009667,0.5743624,0.5789976,0.5743624,0.59069943,0.5902212433333333,0.033498178483254426,0.015858851816587638,0.017639326666666788
D-152_A-67,0.6934471924109735,0.69071126,0.6934472,0.7001256,0.6934472,0.65700656,0.6934472,0.7095816,0.6889045866666667,0.002735932410973474,0.004542605744306871,-0.0018066733333333973
D-84_A-319,0.8427521814018174,0.7950866,0.84275216,0.8329121,0.84275216,0.7944951,0.84275216,0.74391913,0.79044211,0.047665581401817425,0.052310071401817426,-0.004644490000000001
D-140_A-157,0.8406763413653379,0.69948846,0.84067637,0.6383263,0.84067637,0.78981817,0.84067637,0.71713483,0.7150930999999999,0.1411878813653379,0.12558324136533794,0.015604639999999947
D-132_A-11,0.9312591588373396,1.0569049,0.93125916,0.9650997,0.93125916,0.946035,0.93125916,0.9725585,0.9612310666666666,0.12564574116266036,0.029971907829327016,0.09567383333333335
D-83_A-38,1.1308119162018464,1.1346436,1.1308119,1.1003503,1.1308119,1.1004915,1.1308119,1.061086,1.0873092666666666,0.0038316837981535734,0.043502649535179794,-0.03967096573702622
D-26_A-287,0.6988661456148175,0.7063303,0.6988661,0.64292586,0.6988661,0.6463678,0.6988661,0.6665437,0.6519457866666666,0.007464154385182442,0.04692035894815094,-0.0394562045629685
D-83_A-27,1.1513526254766753,1.2090365,1.1513526,1.1627182,1.1513526,1.1785871,1.1513526,1.1295701,1.1569584666666668,0.057683874523324796,0.005605841189991523,0.05207803333333327
D-28_A-64,0.6868853609847981,0.6890444,0.68688536,0.644328,0.68688536,0.73112816,0.68688536,0.6521969,0.6758843533333333,0.002159039015201869,0.011001007651464834,-0.008841968636262965
D-96_A-28,0.892432398005207,0.8850615,0.8924324,0.8937175,0.8924324,0.9765279,0.8924324,0.9353788,0.9352080666666667,0.007370898005207072,0.042775668661459654,-0.03540477065625258
D-141_A-352,0.8602763141442338,0.9030654,0.86027634,0.8740642,0.86027634,0.84663135,0.86027634,0.8667942,0.8624965833333332,0.04278908585576624,0.0022202691890994553,0.040568816666666785
D-27_A-234,1.0628845214500755,0.8522157,1.0628846,0.84993815,1.0628846,0.9390377,1.0628846,0.9048847,0.8979535166666667,0.21066882145007548,0.16493100478340883,0.04573781666666665
D-28_A-282,0.6037273646170588,0.6632363,0.60372734,0.5935106,0.60372734,0.6221335,0.60372734,0.6413127,0.6189855999999999,0.05950893538294122,0.015258235382941132,0.04425070000000009
D-166_A-26,1.0734036659045962,1.08175,1.0734037,1.0503312,1.0734037,1.0945542,1.0734037,1.0357761,1.0602205,0.008346334095403751,0.013183165904596228,-0.004836831809192477
D-153_A-148,0.9977715615043188,0.7992338,0.99777156,0.95495725,0.99777156,1.0247743,0.99777156,0.86688995,0.9488738333333333,0.1985377615043188,0.04889772817098548,0.1496400333333333
D-29_A-215,0.967730191088748,0.9595413,0.96773016,0.9867661,0.96773016,1.0246469,0.96773016,0.93185854,0.9810905133333333,0.008188891088747985,0.013360322244585277,-0.005171431155837292
D-154_A-44,1.005219706653935,0.96629155,1.0052197,0.9575902,1.0052197,0.79589224,1.0052197,0.8353013,0.8629279133333334,0.03892815665393501,0.1422917933206016,-0.10336363666666659
D-46_A-27,1.9658593879551567,1.4642652,1.9658594,1.1613925,1.9658594,1.0760013,1.9658594,1.084379,1.1072575999999998,0.5015941879551566,0.8586017879551568,-0.3570076000000002
D-139_A-37,1.0855632682156606,1.1496,1.0855633,1.1353515,1.0855633,1.0686955,1.0855633,1.1621777,1.1220749,0.06403673178433933,0.03651163178433947,0.027525099999999858
D-97_A-168,0.5332343248763808,0.6172159,0.5332343,0.57179654,0.5332343,0.58050525,0.5332343,0.5920408,0.58144753,0.08398157512361926,0.04821320512361926,0.035768369999999994
D-120_A-30,1.1412610885203058,1.0294785,1.1412611,1.0792769,1.1412611,1.0890306,1.1412611,1.1098944,1.0927339666666667,0.11178258852030587,0.048527121853639166,0.0632554666666667
D-132_A-170,0.772212493570432,0.7529573,0.7722125,0.80152786,0.7722125,0.728886,0.7722125,0.7332064,0.7545400866666666,0.019255193570431928,0.01767240690376537,0.001582786666666558
D-82_A-18,1.1938879095200468,1.1350582,1.193888,1.1544566,1.193888,1.1095299,1.193888,1.1441132,1.1360332333333334,0.058829709520046736,0.05785467618671336,0.0009750333333333749
D-140_A-130,0.5456427170045514,0.5541703,0.54564273,0.5472492,0.54564273,0.57280403,0.54564273,0.59380686,0.5712866966666666,0.008527582995448646,0.02564397966211529,-0.017116396666666644
D-165_A-235,0.80158524135253,0.7429847,0.80158526,0.8471161,0.80158526,1.0367225,0.80158526,0.9146482,0.9328289333333334,0.0586005413525299,0.13124369198080343,-0.07264315062827353
D-134_A-64,0.905369468494728,0.70435804,0.90536946,0.6800202,0.90536946,0.9248026,0.90536946,0.85758877,0.8208038566666667,0.20101142849472797,0.08456561182806133,0.11644581666666665
D-25_A-98,0.6409991890922779,0.7116145,0.6409992,0.795614,0.6409992,0.6951157,0.6409992,0.6718595,0.7208630666666668,0.0706153109077221,0.07986387757438884,-0.009248566666666735
D-83_A-168,0.6694389750602276,0.7822342,0.66943896,0.69892216,0.66943896,0.72974324,0.66943896,0.70368135,0.71078225,0.11279522493977234,0.0413432749397723,0.07145195000000004
D-3_A-320,0.5850370296069574,0.71160126,0.58503705,0.72868216,0.58503705,0.7131088,0.58503705,0.7105242,0.7174383866666667,0.12656423039304265,0.13240135705970935,-0.005837126666666692
D-118_A-366,0.5928894582093711,0.59805435,0.5928895,0.69101083,0.5928895,0.6868,0.5928895,0.72502625,0.7009456933333333,0.005164891790628845,0.10805623512396223,-0.10289134333333338
D-82_A-346,1.1178126482580486,1.08705,1.1178126,1.0798155,1.1178126,1.0898248,1.1178126,1.1320106,1.1005503,0.03076264825804853,0.01726234825804851,0.01350030000000002
D-27_A-299,0.6320427556764556,0.65578455,0.63204277,0.53508806,0.63204277,0.5701405,0.63204277,0.6111064,0.5721116533333334,0.023741794323544396,0.05993110234312227,-0.03618930801957787
D-109_A-346,0.9272085496275796,0.9091805,0.92720854,0.93409514,0.92720854,0.9498513,0.92720854,0.94539344,0.9431132933333334,0.018028049627579645,0.015904743705753788,0.0021233059218258576
D-31_A-130,0.8289987693249167,0.66889685,0.82899874,0.5869138,0.82899874,0.59252894,0.82899874,0.61354625,0.5976629966666667,0.16010191932491669,0.23133577265825,-0.07123385333333332
D-127_A-42,0.8616446581383176,0.7642418,0.8616447,0.81847024,0.8616447,0.80235296,0.8616447,0.8137646,0.8115292666666667,0.09740285813831762,0.050115391471650894,0.04728746666666672
D-146_A-156,0.5553532945534767,0.6044805,0.5553533,0.56359804,0.5553533,0.5924598,0.5553533,0.59005773,0.5820385233333333,0.04912720544652327,0.026685228779856573,0.022441976666666696
D-136_A-276,0.9232667859628036,0.9072358,0.92326677,1.1386224,0.92326677,1.0211893,0.92326677,0.95806646,1.03929272,0.016030985962803612,0.1160259340371963,-0.09999494807439269
D-5_A-127,1.4726646742693017,0.9299345,1.4726647,0.75691926,1.4726647,0.6463304,1.4726647,0.68279886,0.6953495066666666,0.5427301742693017,0.7773151676026351,-0.23458499333333338
D-141_A-202,0.6616409692303059,0.6481751,0.66164094,0.57127583,0.66164094,0.61573315,0.66164094,0.63752854,0.6081791733333333,0.013465869230305905,0.05346179589697264,-0.03999592666666674
D-47_A-38,0.9807838818050378,0.92328465,0.9807839,0.8817512,0.9807839,0.9356869,0.9807839,0.9311323,0.9161901333333334,0.0574992318050378,0.0645937484717044,-0.007094516666666606
D-22_A-25,1.0373291424242006,1.0502264,1.0373292,1.0872036,1.0373292,1.1795679,1.0373292,1.211905,1.1595588333333333,0.012897257575799292,0.12222969090913272,-0.10933243333333342
D-156_A-269,0.8866480347574884,0.7899584,0.88664806,0.7818258,0.88664806,0.888844,0.88664806,0.8486992,0.8397896666666668,0.09668963475748849,0.04685836809082167,0.04983126666666682
D-33_A-329,1.0946207724946824,0.9080031,1.0946208,0.9130876,1.0946208,0.8839024,1.0946208,0.8885323,0.8951741000000001,0.18661767249468242,0.1994466724946823,-0.012828999999999868
D-45_A-329,0.7731299060210111,0.8709934,0.7731299,0.7818258,0.7731299,0.7817755,0.7731299,0.76760733,0.7770695433333333,0.09786349397898897,0.003939637312322275,0.0939238566666667
D-152_A-31,1.0212044524030068,0.95768183,1.0212045,0.87288094,1.0212045,0.936596,1.0212045,0.9052851,0.90492068,0.06352262240300688,0.1162837724030068,-0.05276114999999992
D-140_A-190,0.8185340476428882,0.7754677,0.8185341,0.70070755,0.8185341,0.78912354,0.8185341,0.80639565,0.7654089133333333,0.04306634764288819,0.0531251343095549,-0.010058786666666708
D-26_A-94,0.8056902733347818,0.8063103,0.8056903,0.8123684,0.8056903,0.7816435,0.8056903,0.7718098,0.7886072333333333,0.0006200266652182096,0.017083040001448557,-0.016463013336230348
D-3_A-375,1.1219332296038698,1.1444905,1.1219332,1.0756173,1.1219332,1.115649,1.1219332,1.1078156,1.0996939666666665,0.022557270396130313,0.02223926293720324,0.00031800745892707205
D-119_A-337,0.9059914430374936,0.99027115,0.90599144,0.9507686,0.90599144,0.9500669,0.90599144,0.9728471,0.9578942,0.08427970696250642,0.05190275696250646,0.03237694999999996
D-28_A-140,0.8515997692726558,0.9402733,0.85159975,0.8882494,0.85159975,0.9880214,0.85159975,0.86728346,0.9145180866666666,0.08867353072734419,0.06291831739401077,0.025755213333333415
D-144_A-336,1.0074743643714597,0.97075397,1.0074744,0.98885703,1.0074744,1.0406841,1.0074744,1.0257723,1.01843781,0.036720394371459686,0.010963445628540347,0.02575694874291934
D-99_A-295,0.60001884140582,0.7549983,0.60001886,0.59466624,0.60001886,0.49808395,0.60001886,0.5697851,0.55417843,0.15497945859418005,0.04584041140581996,0.1091390471883601
D-29_A-25,1.1294124734806243,1.1634161,1.1294125,1.2633932,1.1294125,1.1517761,1.1294125,1.1670644,1.1940779,0.03400362651937572,0.06466542651937557,-0.03066179999999985
D-124_A-154,0.5491335491258224,0.58685625,0.54913354,0.61313385,0.54913354,0.5776907,0.54913354,0.6281707,0.60633175,0.03772270087417762,0.057198200874177596,-0.01947549999999998
D-109_A-26,0.9245651578208266,0.9241408,0.92456514,0.9480345,0.92456514,0.88723785,0.92456514,0.90776896,0.9143471033333332,0.0004243578208266152,0.010218054487493355,-0.00979369666666674
D-110_A-25,0.9251793576818074,0.91612524,0.92517936,1.0445935,0.92517936,0.9489677,0.92517936,1.0125908,1.0020506666666666,0.009054117681807416,0.07687130898485928,-0.06781719130305186
D-156_A-192,0.5510072474359033,0.6714946,0.5510073,0.55994797,0.5510073,0.5821994,0.5510073,0.62018895,0.58744544,0.1204873525640967,0.03643819256409664,0.08404916000000007
D-7_A-375,1.393051932795325,1.3669422,1.393052,1.3330028,1.393052,1.3481951,1.393052,1.3095807,1.3302595333333331,0.026109732795325025,0.06279239946199189,-0.03668266666666686
D-141_A-25,1.026708927106481,0.9498189,1.026709,1.00661,1.026709,1.0194955,1.026709,1.0251979,1.0171011333333333,0.07689002710648107,0.0096077937731478,0.06728223333333327
D-47_A-154,0.5255140658643048,0.6229757,0.52551407,0.6139307,0.52551407,0.5825207,0.52551407,0.61941504,0.6052888133333333,0.0974616341356952,0.07977474746902846,0.017686886666666735
D-44_A-365,0.5413744167048236,0.62022436,0.54137444,0.67037296,0.54137444,0.6530844,0.54137444,0.69503725,0.6728315366666666,0.07884994329517647,0.13145711996184306,-0.05260717666666659
D-109_A-160,0.566634357822885,0.58451694,0.56663436,0.5534227,0.56663436,0.5477481,0.56663436,0.6023432,0.567838,0.017882582177115025,0.001203642177114994,0.01667894000000003
D-139_A-9,1.1133577555954912,1.1200461,1.1133578,0.9998808,1.1133578,0.9135326,1.1133578,0.9459082,0.9531071999999999,0.006688344404508717,0.16025055559549128,-0.15356221119098257
D-99_A-201,0.4932880098672704,0.7395675,0.493288,0.5691341,0.493288,0.54542947,0.493288,0.52691734,0.5471603033333333,0.24627949013272965,0.053872293466062926,0.19240719666666672
D-102_A-7,0.8967084729867193,0.89731914,0.8967085,0.8611015,0.8967085,0.8711833,0.8967085,0.8712815,0.8678554333333333,0.000610667013280719,0.028853039653386037,-0.028242372640105318
D-96_A-264,0.7222290643774444,0.7108978,0.72222906,0.70727396,0.72222906,0.6869155,0.72222906,0.6775756,0.6905883533333332,0.011331264377444361,0.03164071104411115,-0.020309446666666786
D-83_A-35,1.1329499536926029,1.1527946,1.13295,1.1454062,1.13295,1.1346686,1.13295,1.066866,1.1156469333333334,0.01984464630739713,0.01730302035926945,0.0025416259481276793
D-29_A-297,0.7910038994437328,0.7315249,0.7910039,0.54775834,0.7910039,0.57672536,0.7910039,0.635924,0.5868025666666666,0.059478999443732805,0.2042013327770662,-0.1447223333333334
D-122_A-37,0.9497007040303348,0.9172239,0.9497007,0.93293357,0.9497007,0.96242034,0.9497007,0.90986645,0.9350734533333332,0.032476804030334816,0.014627250697001548,0.017849553333333268
D-43_A-28,0.9581362337665912,0.89248586,0.95813626,0.94605136,0.95813626,0.8772371,0.95813626,0.91378367,0.9123573766666667,0.06565037376659122,0.045778857099924464,0.019871516666666755
D-82_A-195,0.7994549785435583,0.74308443,0.799455,0.79317784,0.799455,0.8066576,0.799455,0.7272508,0.7756954133333333,0.056370548543558274,0.023759565210225042,0.03261098333333323
D-95_A-346,0.9832173572036076,0.94665647,0.98321736,1.0744686,0.98321736,1.0110557,0.98321736,1.0597628,1.0484290333333333,0.03656088720360762,0.06521167612972567,-0.028650788926118054
D-99_A-68,0.8022460893042183,0.6831432,0.8022461,0.6205672,0.8022461,0.72002417,0.8022461,0.63223636,0.6576092433333333,0.1191028893042183,0.144636845970885,-0.02553395666666669
D-27_A-253,0.8524627589507429,0.8887077,0.85246277,0.9095435,0.85246277,0.9563294,0.85246277,0.9980993,0.9546574,0.03624494104925713,0.10219464104925713,-0.0659497
D-127_A-329,0.7425132091533823,0.8405273,0.7425132,0.7482624,0.7425132,0.74523425,0.7425132,0.7099408,0.73447915,0.09801409084661772,0.00803405915338229,0.08998003169323543
D-102_A-8,0.8245361019805746,0.90630233,0.8245361,0.801257,0.8245361,0.84948426,0.8245361,0.84744775,0.83272967,0.08176622801942546,0.00819356801942539,0.07357266000000007
D-7_A-56,0.7256421496808697,0.7719354,0.72564214,0.7173296,0.72564214,0.71778405,0.72564214,0.7451272,0.7267469499999999,0.04629325031913034,0.0011048003191301836,0.04518845000000016
D-22_A-64,0.6660181150750176,0.68416476,0.6660181,0.6521716,0.6660181,0.65511537,0.6660181,0.6204269,0.6425712899999999,0.018146644924982414,0.02344682507501772,-0.005300180150035305
D-164_A-148,0.5413199939323314,0.72043043,0.54131997,0.66556144,0.54131997,0.6405159,0.54131997,0.6963874,0.6674882466666666,0.17911043606766852,0.12616825273433518,0.05294218333333334
D-110_A-133,0.5859388926939673,0.64927936,0.5859389,0.58745074,0.5859389,0.6236132,0.5859389,0.5738014,0.5949551133333333,0.06334046730603271,0.009016220639366024,0.05432424666666669
D-25_A-368,0.8302038450015248,0.8411213,0.83020383,0.802022,0.83020383,0.7747773,0.83020383,0.7930857,0.7899616666666667,0.010917454998475185,0.0402421783348581,-0.02932472333638292
D-132_A-64,0.5476563595867545,0.6191238,0.54765636,0.58287865,0.54765636,0.6162684,0.54765636,0.5892694,0.5961388166666667,0.07146744041324549,0.04848245707991217,0.02298498333333332
D-98_A-144,0.7983198750030114,0.9213926,0.7983199,0.58411396,0.7983199,0.6771115,0.7983199,0.7057985,0.6556746533333333,0.12307272499698863,0.14264522166967808,-0.019572496672689454
D-112_A-354,0.9180499744853586,0.83966583,0.91805,0.9100107,0.91805,0.87481076,0.91805,0.86277187,0.88253111,0.07838414448535869,0.03551886448535868,0.042865280000000006
D-39_A-111,0.6108878465406461,0.6283005,0.6108878,0.584111,0.6108878,0.64949083,0.6108878,0.658306,0.6306359433333334,0.017412653459353944,0.019748096792687297,-0.0023354433333333535
D-134_A-219,0.5841351665199476,0.795382,0.5841352,0.7337394,0.5841352,0.73313475,0.5841352,0.82407784,0.7636506633333333,0.21124683348005246,0.17951549681338574,0.03173133666666672
D-34_A-37,0.8102851102694615,0.9132236,0.8102851,0.8632895,0.8102851,0.8439919,0.8102851,0.81244385,0.8399084166666667,0.10293848973053854,0.02962330639720523,0.07331518333333331
D-119_A-323,0.568990086403609,0.64169025,0.5689901,0.64064014,0.5689901,0.65382385,0.5689901,0.656142,0.6502019966666667,0.07270016359639098,0.08121191026305763,-0.008511746666666653
D-127_A-340,0.7327171101048265,0.80112356,0.7327171,0.8192488,0.7327171,0.80172086,0.7327171,0.7821164,0.8010286866666667,0.06840644989517342,0.06831157656184017,9.487333333324521e-05
D-147_A-274,0.9773785711833968,0.9244677,0.97737855,0.95399,0.97737855,0.89315015,0.97737855,0.951844,0.9329947166666667,0.05291087118339677,0.044383854516730104,0.008527016666666665
D-82_A-157,0.6088197811859509,0.5957835,0.6088198,0.61354434,0.6088198,0.59747577,0.6088198,0.6252805,0.6121002033333333,0.013036281185950904,0.0032804221473823336,0.00975585903856857
D-166_A-250,1.0198205590453535,0.94111097,1.0198206,0.9360924,1.0198206,0.83365375,1.0198206,0.9693476,0.91303125,0.07870958904535352,0.10678930904535355,-0.02807972000000003
D-45_A-201,0.5557653526880589,0.6667332,0.55576533,0.59610856,0.55576533,0.6318555,0.55576533,0.59417355,0.6073792033333334,0.11096784731194109,0.05161385064527446,0.05935399666666663
D-99_A-1,0.6457184209355107,0.6611057,0.6457184,0.7046658,0.6457184,0.6929741,0.6457184,0.7328179,0.7101526000000001,0.015387279064489334,0.06443417906448945,-0.049046900000000115
D-101_A-37,1.0361162920658082,1.0002303,1.0361162,0.8920096,1.0361162,0.9495162,1.0361162,0.92233205,0.92128595,0.035885992065808336,0.11483034206580822,-0.07894434999999989
D-22_A-200,0.9896392443576606,0.83186734,0.9896392,0.6866764,0.9896392,0.8905889,0.9896392,0.7636819,0.7803157333333334,0.15777190435766064,0.20932351102432722,-0.05155160666666658
D-113_A-47,0.8206487610882905,0.8629175,0.8206488,0.8168013,0.8206488,0.8382926,0.8206488,0.87591124,0.84366838,0.04226873891170946,0.02301961891170945,0.01924912000000001
D-29_A-292,0.547936248130999,0.6703249,0.54793626,0.71253383,0.54793626,0.6836101,0.54793626,0.6316296,0.6759245100000001,0.12238865186900105,0.12798826186900114,-0.005599610000000088
D-140_A-114,0.8054026101087528,0.6598229,0.80540264,0.711974,0.80540264,0.7093747,0.80540264,0.74310184,0.7214835133333333,0.1455797101087528,0.08391909677541953,0.06166061333333328
D-116_A-147,0.9399590277542712,0.8423847,0.93995905,0.8303063,0.93995905,0.89625496,0.93995905,0.7085891,0.8117167866666666,0.09757432775427122,0.12824224108760462,-0.030667913333333408
D-100_A-56,0.6233662108048776,0.73356926,0.62336624,0.87389433,0.62336624,0.7159767,0.62336624,0.7782601,0.7893770433333334,0.11020304919512236,0.16601083252845572,-0.05580778333333336
D-113_A-21,0.8961331465346614,0.8992425,0.8961331,0.84995496,0.8961331,0.72726613,0.8961331,0.8541051,0.8104420633333334,0.0031093534653385824,0.08569108320132801,-0.08258172973598943
D-45_A-37,0.8909474337843546,0.95259255,0.89094746,0.8471707,0.89094746,0.8729656,0.89094746,0.885458,0.8685314333333333,0.06164511621564539,0.022416000451021323,0.03922911576462407
D-22_A-103,0.7803603600806593,0.71764475,0.78036034,0.71849144,0.78036034,0.6756059,0.78036034,0.68484306,0.6929801333333333,0.06271561008065929,0.08738022674732604,-0.02466461666666675
D-155_A-345,1.1042458285439776,1.0603106,1.1042458,1.1296463,1.1042458,1.1503632,1.1042458,1.0700387,1.1166827333333333,0.04393522854397758,0.012436904789355774,0.031498323754621804
D-87_A-153,0.6417144598164581,0.6678937,0.64171445,0.6310493,0.64171445,0.6166535,0.64171445,0.6164154,0.6213727333333333,0.026179240183541896,0.020341726483124822,0.005837513700417074
D-154_A-160,0.6179394829192492,0.79630893,0.6179395,0.6087326,0.6179395,0.6632805,0.6179395,0.6696234,0.6472121666666667,0.17836944708075086,0.02927268374741754,0.14909676333333333
D-116_A-366,0.6673087122512561,0.6300515,0.6673087,0.6528927,0.6673087,0.6512375,0.6673087,0.652084,0.6520714,0.03725721225125611,0.01523731225125613,0.02201989999999998
D-109_A-148,0.9263455599494926,0.9725608,0.9263456,0.83674645,0.9263456,0.76600826,0.9263456,0.80381036,0.8021883566666667,0.04621524005050737,0.12415720328282598,-0.07794196323231861
D-146_A-59,0.5612387286643947,0.61102605,0.5612387,0.5961876,0.5612387,0.5522583,0.5612387,0.61878383,0.5890765766666667,0.04978732133560526,0.02783784800227196,0.021949473333333303
